word	definition	predicted_words
socialismo	un conjunto de ideologies que basan el _ en el principio de la igualdad entre individuos, el principio de la libre asociación y el principio de la defensa de los intereses de los trabajadores.	socialismo ideología igualdad
socialismo	doctrina política que busca la creación de un _, donde el estado promueve la igualdad entre individuos, el trabajo asociado y el reparto de la propiedad”	socialismo
satélite	objeto puestos en órbita terrestre para estudiar la tierra desde el espacio, o para transmitir señales.	satélite
satélite	corpo artificial que orbita la tierra a una altitud muy alta, generalmente para transmitir señales o realizar observaciones	no se encontraron palabras que encajen con la definición de satélite en el texto.
satélite	orbita terrestre artificial que se utiliza para observaciones de la tierra desde el espacio	la definición no contiene palabras que se asocien con el espacio, por lo que no se pudo encontrar la respuesta.
satélite	objecto que se ubica en el espacio exterior, a una distancia muy grande de la tierra, y que se utiliza paraobservations o comunicaciones.	satélite
satélite	objecto que orbita la tierra a una altura muy superior, generalmente usado para la observación y el seguimiento de la tierra.	la definición no contiene palabras que se asocien con objetos que orbitan la tierra, por lo que no se pudo encontrar la respuesta.
pluma	apéndice alargado que sobresale de la cabeza de una especie de aves, usado para escribir o dibujar.	pincel calvo estripas
pluma	objecto escritura de papel que se utiliza con el fin de escribir o dibujar	bolígrafo pluma estilográfica
pluma	utensilo de escritura en forma de tubo que se utiliza con un eminently de colores para escribir en papel	bolígrafo pluma estilográfica
pluma	utensile de escritura de _ con diversos tamaños y colores, generalmente usado con papel o cartón.	bolígrafo pluma estilográfica
pluma	objecto que se utiliza para escribir o dibujar en el papel. es un instrumento de escritura	** es un instrumento de escritura que utiliza tinta.
trayectoria	el camino que sigue un objeto en su movimiento	trayectoria ruta curso
trayectoria	una línea que representa la secuencia de puntos que un objeto sigue en su movimiento	línea curva trajectory
trayectoria	el camino seguido por un objeto o persona en su movimiento	trayectoria ruta viaje
trayectoria	la _ es el camino que sigue un objeto en su movimiento.	la definición no contiene palabras que se asocien con el movimiento de objetos, por lo que no se pudo encontrar la palabra adecuada para la definición.
trayectoria	la _ es la línea que sigue un objeto en su movimiento. es la línea que conecta los puntos donde se ubica el objeto en diferentes momentos.	línea curva traza
secuestro	el acto de tomar por fuerza a alguien y sujetarlo en un lugar secreto para exigir dinero o realizar otro delito.	no se encontró ninguna palabra que encajen con la definición. la definición no se ajusta a ningún término en español.
secuestro	ocursión en la que alguien es pagado a cometer un crimen o realizar otra acción contra su voluntad	no hay palabras que encajen con la definición de ocursión por pago en español.
secuestro	el apoderamiento por la fuerza de una persona, con el fin de obtener una ventaja, generalmente financiero, o de intimidación.	no se encontró ninguna palabra que encajen con la definición en el texto.
secuestro	el secreto de un objeto o persona, obtenida por fuerza o amenaza de violencia.	la definición no contiene palabras que se asocien con el secreto de un objeto o persona por fuerza o amenaza de violencia, por lo que no se pudo encontrar la respuesta para la solicitud.
secuestro	el _ es la acción de raptar a alguien de su lugar de residencia o de su país de origen, generalmente con fines de explotación o de rescate.	la definición no contiene palabras que se asocien con el rapt. no se encontró ninguna palabra que encajara con la definición.
diablo	ser malicioso, vendible, avaricioso, egoísta y cruel	no hay palabras que encajen con la definición de malicioso en el español.
diablo	ser maligno, engañoso o poco confiable	no hay palabras que encajen con la definición de malicioso en el contexto de este texto.
diablo	animal ficticio que es utilizado como metáfora de alguien que es engañoso, cruel o que tiene una conducta maliciosa.	no se encontró ninguna palabra que encajen con la definición en el texto.
diablo	ser maligno, cruel, opresor y destructor	no hay palabras que encajen con la definición de maligno en español.
diablo	ser maligno, nacido de la oscuridad, que busca causar daño o mal.	no se encontraron palabras que encajen con la definición. la definición no se ajusta a las palabras que se podrían encontrar.
inevitable	que ocurrirá necesariamente, sin duda, como consecuencia de algo, de un hecho o de una situación	inevitables certas obvias
inevitable	que ocurrirá necesariamente, sin posibilidad de evitarlo	inescapable
inevitable	que ocurrirá con una probabilidad tan grande que se considera compels o seguro de suceder	certo inevitable probable
inevitable	que sucede con certeza, sin posibilidad de cambio o modificación.	inescapable infalible inquebrantable
inevitable	que ocurrirá con certeza, sin posibilidad de evitar	inescapable inevitable compulsado
cebolla	altos y afilados, pero también delicados, sabores. es un fruto específico de las plantas de la familia liliaceae.	fruto alto afilado
cebolla	verdura de la familia de las aloacias, con piel blanca o amarillo y interior blanco, rojo o blanco	aloe altos
cebolla	altos, globosos, no muy fáciles de digerir, con sabor intenso y aroma agradable o persistente.	sabores altos globosos
cebolla	vegetable de sabor dulce, generalmente rojo, que se consume cruda o en ensopados.	fruta manzana banana
cebolla	vegetable que pertenece al grupo de las alubigas, caracterizado por su fuerte sabor y olor.	la definición no contiene palabras que se asocien con el sabor o olor de las alubigas, por lo que no se pudo encontrar la palabra adecuada para la definición.
suspensión	estado en que se detenga el flujo de algo, generalmente por razones de seguridad o protección	detención parada suspensión
suspensión	estado en que se suspende el movimiento de un objeto por el efecto de una fuerza	estado suspensión parada
suspensión	status de un objeto que no se encuentra en su posición normal o no recibe la misma cantidad de soporte que en su posición normal	desplaza incómodo lateral
suspensión	estado de no participación en un proceso, actividad o movimiento, por causa de una causa o condición.	inactividad pasividad apatía
suspensión	estado de no actividad, de cesación de un proceso o actividad.	inactividad parada estado de inactividad
alza	subida de un objeto o persona con respecto a un punto de referencia	subida elevación
alza	subida de un objeto desde su posición inicial hacia un punto más alto	subida elevación
alza	subida de un objeto o persona sobre un punto elevado, generalmente por el esfuerzo de una fuerza externa.	subida elevación
alza	movimiento vertical hacia arriba, que aumenta la altura de un punto o objeto de referencia.	subida elevación
alza	subida de un objeto o persona con respecto a un punto de referencia	elevación subida ascendencia
descripción	_ de un objeto de forma detallada, incluyendo sus características y propiedades. es una representación textual de un objeto que busca comunicar su naturaleza y comportamiento.	la definición de instrumento de escritura no indica el tipo de escritura, por lo que no se puede determinar la palabra que se ajusta a la definición con precisión.
descripción	un resumen o representación de algo que se quiere describir. es una cuenta resumida de los aspectos más importantes de un objeto, evento o situación.	resumen resuma describir
