word	definition	predicted_words
privatización	proceso de pasar el control y la propiedad de un servicio público a manos de la iniciativa privada	privatización
elegante	característica de alguien o algo que impresiona gracia y refinamiento por su apariencia y comportamiento distinguido.	elegancia distinción refinamiento esmero cultura
elegante	que gusta por su sofisticación y buen gusto, lo que se manifiesta en formas agradables y distinguidas	refinado elegante distinguido afinado culto
elegante	estilo refinado y sofisticado, caracterizado por una apariencia agradable y de gusto exquisito	elegante refinado suntuoso lujoso distinguido
elegante	de buena presencia, refinado y con un aspecto agradable	elegante distinguido afable
elegante	mostrar una sensación de apreciación de la belleza, buena gama de comportamiento o refinamiento en acciones manifiestas.	distinción elegancia refinamiento cultura sensibilidad
and	conjunción que une en el lenguaje dos o más oraciones o elementos equivalentes o contrarios	y o ni pero sin embargo
and	partícula de unión o de enlace que une dos o más unidades gramaticales o ideas	y o y o ni pero sin aunque porque ya
and	preposición que indica conexión lógica o simultaneidad entre dos o más objetos, acciones o ideas.	con y y con entre
and	un conjuntivo utilizado para significar unión o combinación, generalmente entre dos o más entidades o conceptos.	y o ni ni...ni tanto así como inclusive
and	conjunción usada para unir elementos en una oración, expresando simultaneidad o suma	y y e o ni
comedor	zona del hogar donde se come el alimento, a menudo compuesta por una mesa y asientos	comedor sala dining comedor mesa sala de estar
comedor	espacio en una vivienda destinado para las comidas	comedor sala de estar dining comedor de verano cocina salón
comedor	lugar donde se sirve la comida, especialmente donde se reúnen las personas para consumirla	restaurante cafetería comedor mesa trattoria taberna bistró comedor pizzería bar
comedor	habitación destinada a la comida y el alimentación, donde se come juntos	comedor sala de estar comedor de la casa sala de comedor dining comedor familiar
comedor	habitación destinada principalmente para comidas	comedor sala de estar comedor de verano cocina dining salón
peculiar	característico o notable en grado de manera que salta a la vista, diferenciándose de lo habitual o común.	notable destacado sobresaliente notorio notablemente sobresaliente destacado notablemente notable sobresaliente
peculiar	algo que caracteriza a una persona o cosa de una manera única y distintiva	rostro personalidad carisma marca identidad
peculiar	característica u objeto que destaca por ser diferente a lo común en su clase o condición	singularidad excepción anomalía carácter distinción
peculiar	que no tiene características comunes con otras cosas similares; único o distintivo	singular único exclusivo distinto especial
peculiar	característica no común o atípica, que se desvía de lo habitual o normal	anomalía excepción anormalidad desviación singularidad
simbólico	que se refiere a algo que tiene un valor de representación o significado abstracto	simbólico metafórico abstracto simbólico representativo
simbólico	relacionado con el uso de signos o representaciones para expresarideas o conceptos	simbólico semántico grafema grafema grafía icono signo lingüístico semiótico
simbólico	que se refiere a una representación abstracta o no literal de algo.	metáfora simbología allegoría símbolo metonimia
simbólico	que se refiere a una idea o concepto abstracto que se representa visualmente	símbolo icono emblema logotipo emblema
simbólico	relacionado con objetos, imágenes o signos que representan conceptos o ideas abstractas.	simbólico iconográfico iconográfico simbólica icono emblema emblemas símbolo símbolos
teatral	caracterizado por exageración, dramatismo y exhibicionismo en la actuación o presentación	teatral dramático exhibicionista histrionico
teatral	arte dramático que combina actuación, dirección y efectos visuales para recrear una historia emocionante	película teatro ópera musical telefilme
teatral	relacionado con el arte dramático en general, enfatizando la actuación y emoción	teatro drama representación actuación escenario
teatral	caracterizado por un comportamiento excesivamente dramático y exagerado, dirigido a llamar la atención.	teatral dramático exagerado histrionico teatralista
teatral	relacionada con la actuación, el drama o la representación en escena de una obra	teatro drama representación actuación escena obra música baile coreografía
tronco	parte principal o central de un árbol o planta que se encuentra entre la raíz y la rama	tronco tallo mástil
tronco	parte principal y estructural de un árbol, que sostiene los otros ramos y ramas	tronco tronco principal axis mástil
tronco	parte del árbol que está por encima de la raíz y soporta la mayor parte de su estructura	tronco mástil ramas cuerpo tallo
tronco	parte principal o base de algo, generalmente resistente y firme	base, fundamento, base, fundamento, base, fundamento, base, fundamento, base, fundamento, base, fundamento, base, fundamento, base, fundamento, base, fundamento, base, fundamento, base, fundamento, base, fundamento, base, fundamento, base, fundamento, base, fundamento, base, fundamento, base, fundamento, base,
tronco	un tallo o parte gruesa de un árbol o vegetal, que soporta las ramas y las hojas	tronco tallo mástil caña vástago
empeño	acción de depositar una propiedad para garantizar un préstamo o deuda	garantía aval fiador
empeño	se trata de un objeto ofrecido como garantía de pago de una deuda u obligación.	aval fiador garantía póliza prenda reaseguro
empeño	obsequio significativo expresado como muestra de afecto, respeto u aprecio hacia alguien	regalo obsequio don ofrenda
empeño	objeto de valor material que se pide como garantía para asegurar la devolución de una deuda o obligación	hipoteca prenda aval garantía fiador
empeño	acto de depositar un bien material a cambio de obtener un préstamo, a menudo con fianza adicional	hipoteca prenda aval garantía pignoración
repetido	persona que cita algo varias veces, sin variar, para enfatizar o recordar algún punto.	parroco repetidor repetidor de refranes repetidor de frases parroco repetidor de clichés
repetido	término que describe algo que se ha dicho o hecho varias veces	repetición, repetido, repetido, repetición, repetido, repetido, repetido, repetido, repetido, repetido, repetido, repetido, repetido, repetido, repetido, repetido, repetido, repetido, repetido, repetido, repetido, repetido, repetido, repetido, re
repetido	persona o cosa que se repite o se menciona varias veces	repetición eco ecoación eco repetido repetido ecoista ecoísmo eco
repetido	algo o alguien que es mencionado o presentado varias veces en una secuencia	repetido repetición repetidor repetido repetidamente
repetido	persona o cosa que se ha presentado más de una vez, en un lugar o situación	reincidente repetido recurrente reiterado
influir	producir efecto o alterar la opinión o comportamiento de algo o alguien de manera inconclusiva	influir modificar alterar inquietar perturbar
influir	ejercer una influencia o tener un impacto sobre alguien o algo, dejando una marca o resultado	influir afectar imprimir marcar dejar huella
influir	ejercer una acción o tendencia que afecta a una persona o situación en su crecimiento o desarrollo.	influir afectar modificar influir
influir	producir un efecto o hacer cambios en la opinión, comportamiento o decisiones de alguien o algo	influenciar modificar influir afectar modificar
influir	producir un efecto o cambio en la opinión, acción o comportamiento de alguien o algo	influir modificar alterar modificar influir afectar cambiar
tercio	una parte o porción de tres igualmente divisibles de algo que se divide en tres secciones	tercio tercio de tercera parte
tercio	parte o fracción de un todo, equivalente a un _ en cuanto a proporción o cantidad.	porcentaje fracción parte porciento
tercio	una parte dividida de algo en tres iguales, generalmente relacionada con música o estrategia	terceto trío tercera parte tercios tercias
tercio	una parte o porción de algo que hace tres partes iguales.	tercio tercio de tercera parte
tercio	porción o segmento dividido en tres partes iguales de una longitud o importancia determinadas	tercio tercio de terceto
irregularidad	falta de arreglo regular o incoherencia en un orden o procedimiento establecido	desorden desorganización descoordinación
